Product_name,Week0,Week1,Week2,Week3,Week4,Week5,Week6,Week7,Week8,Week9,Week10,Week11,Week12,Week13,Week14,Week15,Week16,Week17,Week18,Week19,Week20,Week21,Week22,Week23,Week24,Week25,Week26,Week27,Week28,Week29,Week30,Week31,Week32,Week33,Week34,Week35,Week36,Week37,Week38,Week39,Week40,Week41,Week42,Week43,Week44,Week45,Week46,Week47,Week48,Week49,Week50,Week51,Week52,Week53,Week54,Week55,Week56,Week57,Week58,Week59,Week60,Week61,Week62,Week63,Week64,Week65,Week66,Week67,Week68,Week69,Week70,Week71,Week72,Week73,Week74,Week75,Week76,Week77,Week78,Week79,Week80,Week81,Weight_sum
"Honor 8X (Blue, 64 GB)(6 GB RAM)",0,15,15,9,8,14,15,8,36,26,23,25,11,19,6,10,3,7,9,3,10,7,3,8,5,5,10,9,10,2,2,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.3
"OPPO A3s (Purple, 32 GB)(3 GB RAM)",0,13,6,17,21,12,10,11,17,16,18,11,7,17,20,21,16,27,13,15,20,17,20,27,29,18,25,20,22,15,18,28,21,19,18,22,22,4,17,11,12,18,7,13,15,9,9,18,12,9,8,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.8
"Redmi 7 (Comet Blue, 32 GB)(2 GB RAM)",4,25,22,26,29,18,20,16,4,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.05
"Apple iPhone SE (Silver, 128 GB)",1,7,5,14,18,16,8,6,16,13,17,8,16,17,16,22,12,24,13,20,23,27,37,32,28,47,83,86,78,57,89,87,85,79,141,113,131,69,150,220,221,203,86,136,106,119,130,117,136,125,73,50,64,64,75,82,155,148,137,41,54,79,88,63,52,107,81,105,69,87,87,89,27,80,77,80,74,32,54,45,53,0,134.3
"Honor 8x (Black, 64 GB)(4 GB RAM)",0,36,19,17,22,22,14,1,2,3,0,1,5,6,4,4,5,5,4,2,5,5,6,4,2,7,14,6,8,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131
"Apple iPhone XR (Black, 64 GB)",0,9,7,9,16,19,8,8,19,17,20,14,6,10,17,10,6,2,4,0,6,2,7,1,8,1,3,1,1,0,2,1,2,1,3,3,2,1,3,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.15
"Redmi 7 (Comet Blue, 32 GB)(3 GB RAM)",0,19,13,19,31,12,15,20,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.85
"OPPO A5s (Red, 32 GB)(2 GB RAM)",0,12,8,15,18,19,15,11,8,12,2,5,3,3,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.3
"OPPO A5 (Diamond Blue, 32 GB)(4 GB RAM)",0,3,7,14,11,11,12,8,9,15,12,5,2,9,9,11,8,17,14,15,7,4,2,5,0,4,5,8,13,5,8,8,9,3,8,7,7,4,6,18,10,9,9,4,11,5,2,2,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.25
"Samsung Galaxy M30 (Gradation Blue, 64 GB)(4 GB RAM)",0,14,5,11,12,16,7,12,17,13,15,10,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.9
"Redmi 5 (Lake Blue, 16 GB)(2 GB RAM)",0,2,4,16,20,15,6,7,17,12,12,6,3,8,4,4,1,0,0,0,1,0,0,0,1,1,2,1,0,1,2,1,2,0,3,1,2,4,3,1,4,3,3,4,3,2,1,6,5,1,5,3,0,3,0,3,11,5,8,4,21,18,13,13,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.9
"Alcatel 3V (Spectrum Blue, 32 GB)(3 GB RAM)",0,4,3,14,16,12,11,8,17,12,15,16,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3,2,2,0,0,4,0,1,0,5,2,1,3,2,0,1,2,2,4,6,6,2,18,21,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.1
"OPPO A7 (Glaring Gold, 64 GB)(4 GB RAM)",2,10,3,12,20,13,11,3,9,12,12,4,4,4,4,4,0,3,0,3,1,8,1,5,1,3,5,4,3,3,7,8,2,3,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92
"Vivo Y93 (Starry Black, 32 GB)(4 GB RAM)",1,4,4,4,19,16,8,5,10,8,10,4,3,11,6,10,7,8,7,6,8,5,5,2,2,7,8,9,9,6,4,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.9
"Nokia 2.1 (Blue & Silver, 8 GB)(1 GB RAM)",0,6,1,11,9,11,8,3,7,14,3,2,7,8,13,12,6,11,5,9,9,7,7,7,8,3,13,11,11,9,10,15,15,10,13,12,12,3,7,12,8,7,4,5,3,5,3,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.3
"Apple iPhone 7 (Silver, 128 GB)",0,8,3,6,10,10,2,4,9,9,11,6,3,9,9,10,8,11,10,5,12,8,10,15,10,6,16,19,19,18,33,27,28,26,36,24,25,16,77,99,91,93,17,29,27,29,28,9,8,7,3,4,8,4,2,6,11,12,17,5,13,7,18,16,11,20,16,19,14,27,23,27,8,23,46,31,39,17,21,27,23,0,75.25
"Apple iPhone 6s Plus (Rose Gold, 32 GB)",0,4,4,4,12,6,6,7,4,12,9,5,4,7,16,4,5,11,9,10,10,9,9,9,9,20,25,25,22,10,28,31,29,15,46,36,38,22,61,83,90,62,18,26,23,26,28,12,19,17,3,7,8,7,14,8,22,34,31,6,12,10,15,16,8,19,15,22,15,8,13,5,2,10,6,6,13,3,5,11,7,0,70.75
"Samsung Galaxy A2 Core (Gold, 16 GB)(1 GB RAM)",0,6,4,12,19,8,6,12,5,4,5,3,4,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.1
"Moto E5 (Fine Gold, 16 GB)(2 GB RAM)",1,29,17,6,3,0,2,2,3,0,1,0,3,5,4,5,2,0,3,5,2,3,1,1,3,3,5,3,3,2,0,2,2,0,0,2,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.3
"Panasonic Eluga Ray 600 (Black, 32 GB)(3 GB RAM)",0,4,3,2,12,6,4,5,7,6,6,5,6,9,6,10,7,12,12,12,8,16,6,11,14,14,16,8,12,4,12,8,18,9,49,40,44,26,86,118,120,118,24,12,8,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.05
"Samsung Galaxy On5 (Gold, 8 GB)(1.5 GB RAM)",0,4,2,5,6,5,5,5,7,10,13,6,7,7,7,7,4,9,8,5,9,8,6,12,11,14,27,17,24,15,21,21,32,22,30,30,24,16,25,39,39,60,30,42,58,41,43,50,55,61,32,41,44,41,39,35,78,71,86,23,90,106,89,75,58,141,135,134,126,126,97,117,28,99,113,126,111,95,162,144,167,0,62.9
"Redmi Y3 (Elegant Blue, 64 GB)(4 GB RAM)",0,17,8,12,9,8,3,3,10,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.95
"Vivo Y12 (Aqua Blue, 64 GB)(3 GB RAM)",0,16,13,10,16,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.85
"Vivo Y81 (Gold, 32 GB)(4 GB RAM)",1,6,2,9,7,6,8,3,8,7,7,1,2,2,4,7,3,3,2,4,8,2,2,2,2,1,2,6,1,1,3,3,5,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.25
"Vivo Y81i (Black, 16 GB)(2 GB RAM)",0,2,2,6,8,6,3,6,6,3,11,1,3,7,4,9,7,17,8,16,10,13,21,20,14,12,22,24,15,5,6,8,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.3
"Samsung Galaxy M20 (Charcoal Black, 32 GB)(3 GB RAM)",0,8,3,9,9,9,5,4,2,4,8,3,0,0,1,1,1,1,1,3,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.6
"Moto G7 Power (Ceramic Black, 64 GB)(4 GB RAM)",0,2,4,6,8,3,5,1,6,8,6,3,4,4,9,2,2,3,4,5,4,4,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.9
