Product_name,Quarter,Region,Current_price,Count,Latitude,Longitude,Vendor,Price_category,,73254
"Realme 2 Pro (Black Sea, 128 GB)(8 GB RAM)",2019 3Q,Katihar,14490,1,25.5514921,87.5338513,Realme,Mid_1,,
"Realme 2 Pro (Black Sea, 128 GB)(8 GB RAM)",2019 3Q,Kotdwara,14490,1,29.7440724,78.5027217,Realme,Mid_1,,
"Realme 2 Pro (Black Sea, 128 GB)(8 GB RAM)",2019 3Q,Kovurpalle,14490,1,14.5017201,79.9701106,Realme,Mid_1,,
"Realme 2 Pro (Black Sea, 128 GB)(8 GB RAM)",2019 3Q,Ludhiana,14490,1,30.9002697,75.7165881,Realme,Mid_1,,
"Realme 2 Pro (Black Sea, 128 GB)(8 GB RAM)",2019 3Q,Mamsapuram,14490,1,9.4984132,77.5787435,Realme,Mid_1,,
"Realme 2 Pro (Black Sea, 128 GB)(8 GB RAM)",2019 3Q,Mumbai,14490,5,19.0821978,72.7411,Realme,Mid_1,,
"Realme 2 Pro (Black Sea, 128 GB)(8 GB RAM)",2019 3Q,Murwara Katni,14490,1,23.8234611,80.3648563,Realme,Mid_1,,
"Realme 2 Pro (Black Sea, 128 GB)(8 GB RAM)",2019 3Q,New Delhi,14490,5,28.5272181,77.0688997,Realme,Mid_1,,
"Realme 2 Pro (Black Sea, 128 GB)(8 GB RAM)",2019 3Q,North Twenty Four Parganas District,14490,1,22.6823617,88.1551184,Realme,Mid_1,,
"Realme 2 Pro (Black Sea, 128 GB)(8 GB RAM)",2019 3Q,Pimpri Chinchwad,14490,2,18.6406433,73.6520582,Realme,Mid_1,,
"Realme 2 Pro (Black Sea, 128 GB)(8 GB RAM)",2019 3Q,Ramagundam,14490,1,18.7487517,79.407545,Realme,Mid_1,,
"Realme 2 Pro (Black Sea, 128 GB)(8 GB RAM)",2019 3Q,Singrauli,14490,1,24.198939,82.6259415,Realme,Mid_1,,
"Realme 2 Pro (Black Sea, 128 GB)(8 GB RAM)",2019 3Q,Sri Madhopur,14490,2,27.4685757,75.5770132,Realme,Mid_1,,
"Realme 2 Pro (Black Sea, 128 GB)(8 GB RAM)",2019 3Q,Thiruvalla,14490,1,9.377424,76.5362334,Realme,Mid_1,,
"Realme 2 Pro (Black Sea, 128 GB)(8 GB RAM)",2019 3Q,Visakhapatnam,14490,1,17.7384734,82.9823971,Realme,Mid_1,,
"Realme 2 Pro (Black Sea, 128 GB)(8 GB RAM)",2019 3Q,Warangal Urban District,14490,1,17.9624406,78.6265567,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,== NOT AVAILABLE ==,10490,147,13.535496,82.297328,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Achampet,10490,1,16.3995189,78.6202346,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Adilabad,10490,1,19.6624246,78.4953182,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Agra,10490,2,27.1761049,77.8399274,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Ahmedabad,10490,4,23.0199968,72.2995501,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Ahmedgarh,10490,1,30.6786337,75.8096927,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Ajmer,10490,2,26.4532261,74.5656734,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Aligarh,10490,1,27.9060815,78.0186383,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Allahabad,10490,2,25.4021974,81.6614988,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Aluva,10490,1,10.0966386,76.3068393,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Amravati,10490,2,20.9040729,77.6917051,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Amritsar,10490,3,31.6334677,74.7300352,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Amroha,10490,2,28.8999751,78.4305694,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Anakapalle,10490,1,17.6940672,82.9626886,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Anand,10490,1,37.2811053,127.0507571,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Anantapur District,10490,1,14.4561988,76.4939881,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Anjar,10490,1,33.7285259,35.9171457,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Arcot,10490,1,12.9001922,79.3010494,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Ariyalur,10490,2,11.1388744,79.0566782,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Arjunpur,10490,1,37.2811053,127.0507571,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Asansol,10490,1,23.6834541,86.8541898,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Ashoknagar,10490,1,24.5728549,77.7166949,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Aurangabad,10490,3,19.8700415,75.1651153,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Azamgarh,10490,1,26.056835,83.1195258,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Bahjoi,10490,1,28.3901905,78.6017702,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Baksa District,10490,2,26.6560299,90.7793029,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Bandhbahal,10490,1,21.7537141,83.8623504,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Bangalore,10490,8,12.9538477,77.3507442,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Banka District,10490,1,24.8855793,86.9125842,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Bankura,10490,1,23.2291572,87.0280263,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Barasat,10490,2,22.7224702,88.4473926,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Barauli,10490,1,26.4035764,84.5737408,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Bareilly,10490,1,28.3760609,79.3518995,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Barh,10490,2,37.2811053,127.0507571,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Barharwa,10490,1,24.8568385,87.7680429,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Baripada,10490,1,21.9325962,86.686332,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Barnala,10490,1,30.3666972,75.509333,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Baruipur,10490,1,22.3598638,88.4193284,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Basirhat,10490,2,22.6612525,88.8338185,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Begusarai,10490,1,25.4178322,86.0900269,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Bengaluru,10490,20,12.9538477,77.3507442,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Bengaluru Rural District,10490,1,13.535496,82.297328,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Berhampur,10490,2,19.3082318,84.7382165,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Bettiah,10490,3,26.800863,84.4787291,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Betul,10490,1,21.9069912,77.8653603,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Bhadrak District,10490,1,20.9915659,86.3409918,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Bhagalpur,10490,2,25.2403376,86.9217658,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Bharatpur,10490,1,27.2197363,77.4583548,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Bhargain,10490,1,27.6010687,79.1400576,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Bharuch,10490,1,21.7277475,72.9335895,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Bhatpar Rani,10490,1,26.308422,84.0233369,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Bhawanipatna,10490,1,19.9105022,83.128635,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Bhilai,10490,1,21.1952101,81.197989,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Bhilwara,10490,1,25.341404,74.5616959,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Bhimavaram,10490,1,16.5432696,81.4811215,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Bhiwandi,10490,1,19.2817659,72.9917832,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Bhopal,10490,7,23.1993477,77.2658056,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Bhubaneshwar,10490,1,20.3008702,85.7504127,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Bhubaneswar,10490,4,20.3008702,85.7504127,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Biaora,10490,1,23.9217204,76.8907355,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Bidar,10490,1,17.9085255,77.4245067,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Bidhan Nagar,10490,1,22.5752893,88.3861164,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Bilandapur,10490,1,22.23571,88.3673326,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Bilaspur,10490,2,22.0629858,82.0685552,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Bilhaur,10490,1,26.8420293,80.0458042,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Bits Pilani Campus,10490,1,37.2811053,127.0507571,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Bokaro District,10490,1,23.696911,85.4894762,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Bolpur,10490,1,23.6715416,87.6529718,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Botad District,10490,1,37.2811053,127.0507571,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Brajarajnagar,10490,1,21.8322767,83.8857075,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Budhlada,10490,1,29.9251074,75.536928,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Burla,10490,1,37.2811053,127.0507571,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Chakia,10490,1,26.4148445,85.0312828,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Changanacherry,10490,1,9.434453,76.5022946,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Chennai,10490,18,13.0474878,80.0689252,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Chittoor,10490,2,13.2163624,79.0712943,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Chodavaram,10490,1,17.8295543,82.9156206,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Choutuppal,10490,1,17.2532275,78.8780442,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Churu,10490,1,28.2977986,74.9317782,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Coimbatore District,10490,2,37.2811053,127.0507571,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Cuttack District,10490,1,20.3701504,85.0176612,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Cuttack.,10490,1,13.535496,82.297328,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Dagshai,10490,1,30.8848237,77.0436215,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Dahanu,10490,1,19.9755095,72.6757592,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Dallirajhara,10490,1,13.535496,82.297328,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Darbhanga,10490,3,26.1506267,85.8681586,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Darjiling District,10490,1,37.2811053,127.0507571,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Darrang District,10490,1,26.4131668,91.8098494,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Davanagere,10490,2,14.4558615,75.8462593,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Davanagere District,10490,1,14.3588414,75.405424,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Dehradun,10490,1,30.3253538,77.8770494,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Dehri,10490,1,24.9129421,84.1415207,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Dhanbad,10490,1,23.8020368,86.3642094,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Dharuhera,10490,1,28.2038608,76.7679665,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Dhenkanal,10490,1,20.6548665,85.5649466,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Dhubri,10490,1,26.0257411,89.9584362,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Dibiyapur,10490,1,26.6333498,79.5367239,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Digaru Gaon,10490,1,13.535496,82.297328,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,District Vaishali,10490,1,25.7527311,85.0813196,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Draksharamam,10490,1,16.7894866,82.045518,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Durgapur,10490,1,23.531088,87.2301337,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,East District,10490,1,37.2811053,127.0507571,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,East Godavari District,10490,2,17.1543984,80.6189602,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Eluru,10490,1,16.7152177,81.0679665,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Ernakulam,10490,3,9.9708673,76.2382528,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Ernakulam District,10490,1,10.0468994,76.0658008,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Erode,10490,2,11.3466179,77.6453564,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Erode District,10490,1,11.488467,76.828398,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Faizabad,10490,1,26.7748675,82.0790817,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Faridabad,10490,3,28.4024636,77.1789888,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Gangtok,10490,1,27.3401313,88.5854556,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Gaya,10490,1,24.7833122,84.9470613,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Gaya District,10490,1,24.6655479,84.285972,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Gharsana,10490,1,29.0256459,73.06303,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Ghaziabad,10490,3,28.699581,77.254943,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Ghazipur,10490,1,25.5745977,83.5011552,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Ghosi,10490,1,26.1141631,83.5389644,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Giddaluru,10490,1,15.3766993,78.9053232,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Gobardanga,10490,1,22.8811217,88.7300875,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Godda,10490,1,24.8198204,87.1755905,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Gondal,10490,1,37.2811053,127.0507571,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Gopalganj District,10490,1,23.0894363,89.6212738,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Greater Noida,10490,1,28.498288,77.3759101,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Gudivada Krishna District,10490,2,16.4299302,80.9569909,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Gudur,10490,1,14.1413809,79.8254154,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Guna,10490,1,37.2811053,127.0507571,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Gunderdehi,10490,1,20.9425451,81.2786905,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Guntur,10490,1,16.3235591,80.3644781,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Guntur District,10490,1,16.2644848,78.9338721,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Gurgaon,10490,2,28.4228859,76.8496963,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Gurugram,10490,7,28.4228859,76.8496963,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Guwahati,10490,2,26.1429809,91.5627973,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Haldia,10490,2,22.061828,87.953632,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Haldwani,10490,1,29.2135273,79.5094048,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Hanumangarh,10490,1,29.5825199,74.2961591,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Haora District,10490,4,22.4949078,87.8237522,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Hapur,10490,1,28.7274674,77.7482265,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Harharia Chak,10490,1,24.1490148,88.4635452,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Haridwar,10490,1,29.9525758,77.9758405,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Harina,10490,1,37.2811053,127.0507571,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Haringhata Farm,10490,1,22.953374,88.5098904,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Harnaut,10490,1,25.3685866,85.5255496,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Hinjilicut,10490,1,19.4820467,84.7093604,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Hisar,10490,1,29.1561181,75.6154536,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Hosur,10490,1,12.7378317,77.7626869,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Howrah,10490,5,22.5565568,87.895755,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Hugli District,10490,1,22.9074521,87.44574,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Hussainabad,10490,1,37.2811053,127.0507571,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Hyderabad,10490,25,17.4121531,78.1278513,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Idukki District,10490,1,9.813892,76.4602596,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Ilambazar,10490,1,23.624747,87.5233982,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Indore,10490,4,22.7239117,75.723764,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Irinjalakuda,10490,1,10.3511956,76.1899279,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Itanagar,10490,1,27.0845625,93.5788601,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Jaipur,10490,5,26.8851417,75.6504723,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Jalandhar,10490,1,31.3223787,75.5033791,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Jalgaon District,10490,1,20.8372017,74.4598503,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Jalna,10490,1,19.8417246,75.8195232,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Jalpaiguri District,10490,2,26.626157,88.4523814,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Jamui,10490,1,24.9285055,86.1889021,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Jangareddigudem,10490,1,17.1226224,81.2714099,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Jangipur,10490,2,24.4637473,88.0614766,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Jaunpur District,10490,1,25.794856,82.0469646,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Jhunjhunun District,10490,1,28.0774315,74.9989987,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Jodhpur,10490,2,26.2702848,72.8904576,Realme,Mid_1,,
"Realme 2 Pro (Ice Lake, 64 GB)(4 GB RAM)",2019 3Q,Jolarpet,10490,1,12.5568353,78.556726,Realme,Mid_1,,
