,Unnamed: 0,Title,Point,Date,Feature,Name,Vendor,Date_new,Week,Month,Year
9911,6629,"Awesome phone
",4.0,24 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-24,29,07,19
9912,6649,"Samsung's M30 good to use
",4.0,26 July 2019,Colour: Gradation BlackSize: 6+128 GB,Samsung Galaxy M30,Samsung,2019-07-26,29,07,19
9913,6665,"Super  mobile...value for money
",4.0,26 July 2019,Colour: Gradation BlackSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-26,29,07,19
9914,6671,"Not better samsung j7 pro
",4.0,25 July 2019,Colour: Gradation BlueSize: 6+128 GB,Samsung Galaxy M30,Samsung,2019-07-25,29,07,19
9915,6693,"Best in Price
",4.0,26 July 2019,Colour: Gradation BlackSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-26,29,07,19
9916,6697,"Not bad
",4.0,25 July 2019,Colour: Gradation BlueSize: 6+128 GB,Samsung Galaxy M30,Samsung,2019-07-25,29,07,19
9917,6725,"Long battery backup
",4.0,26 July 2019,Colour: Gradation BlackSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-26,29,07,19
9918,6736,"Worth buying
",4.0,23 July 2019,Colour: Gradation BlackSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-23,29,07,19
9919,6737,"Good
",4.0,21 July 2019,Colour: Gradation BlackSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-21,29,07,19
9920,6758,"Nyc
",4.0,22 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-22,29,07,19
9921,6781,"Good products
",4.0,23 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-23,29,07,19
9922,6789,"Samsung m30
",4.0,23 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-23,29,07,19
9923,6814,"Camera
",4.0,22 July 2019,Colour: Gradation BlackSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-22,29,07,19
9924,6815,"Best in class
",4.0,22 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-22,29,07,19
9925,6820,"It’s ok
",4.0,24 July 2019,Colour: Gradation BlackSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-24,29,07,19
9926,6832,"Good one
",4.0,26 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-26,29,07,19
9927,6833,"Good
",4.0,25 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-25,29,07,19
9928,6849,"Nice
",4.0,22 July 2019,Colour: Gradation BlackSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-22,29,07,19
9929,6874,"Awesome
",4.0,21 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-21,29,07,19
9930,6882,"Nice mobile
",4.0,25 July 2019,Colour: Gradation BlackSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-25,29,07,19
9931,6918,"Camera Quality is Very Poor
",4.0,21 July 2019,Colour: Gradation BlueSize: 6+128 GB,Samsung Galaxy M30,Samsung,2019-07-21,29,07,19
9932,6928,"Cool phone worth it
",4.0,22 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-22,29,07,19
9933,6961,"Go with 128 gb
",4.0,21 July 2019,Colour: Gradation BlueSize: 6+128 GB,Samsung Galaxy M30,Samsung,2019-07-21,29,07,19
9934,6962,"Love it
",4.0,21 July 2019,Colour: Gradation BlueSize: 6+128 GB,Samsung Galaxy M30,Samsung,2019-07-21,29,07,19
9935,6991,"Please send invoice on my mail ID
",4.0,23 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-23,29,07,19
9936,7020,"Amazing phone
",4.0,26 July 2019,Colour: Gradation BlackSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-26,29,07,19
9937,7029,"Good Product
",4.0,22 July 2019,Colour: Gradation BlackSize: 6+128 GB,Samsung Galaxy M30,Samsung,2019-07-22,29,07,19
9938,7060,"Good
",4.0,22 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-22,29,07,19
9939,7072,"Good budget phone
",4.0,23 July 2019,Colour: Gradation BlackSize: 6+128 GB,Samsung Galaxy M30,Samsung,2019-07-23,29,07,19
9940,7099,"शानदार
",4.0,25 July 2019,Colour: Gradation BlackSize: 6+128 GB,Samsung Galaxy M30,Samsung,2019-07-25,29,07,19
9941,7118,"Nice
",4.0,23 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-23,29,07,19
9942,7131,"Better Product
",4.0,24 July 2019,Colour: Gradation BlackSize: 6+128 GB,Samsung Galaxy M30,Samsung,2019-07-24,29,07,19
9943,7160,"Good product in affordable price
",4.0,21 July 2019,Colour: Gradation BlackSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-21,29,07,19
9944,7170,"Super
",4.0,25 July 2019,Colour: Gradation BlackSize: 6+128 GB,Samsung Galaxy M30,Samsung,2019-07-25,29,07,19
9945,7185,"Nice
",4.0,24 July 2019,Colour: Gradation BlackSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-24,29,07,19
9946,7186,"Good product by Amazon
",4.0,23 July 2019,Colour: Gradation BlackSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-23,29,07,19
9947,7198,"Smart and long life battery
",4.0,23 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-23,29,07,19
9948,7211,"Best
",4.0,26 July 2019,Colour: Gradation BlackSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-26,29,07,19
9949,7217,"Good product go for it in this segment
",4.0,26 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-26,29,07,19
9950,7232,"Old wine in New bottle
",4.0,21 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-21,29,07,19
9951,7241,"Nic product
",4.0,21 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-21,29,07,19
9952,7243,"Nice phone
",4.0,21 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-21,29,07,19
9953,7250,"Reasonable phone for reasonable price
",4.0,23 July 2019,Colour: Gradation BlueSize: 6+128 GB,Samsung Galaxy M30,Samsung,2019-07-23,29,07,19
9954,7281,"Review of M30
",4.0,26 July 2019,Colour: Gradation BlueSize: 6+128 GB,Samsung Galaxy M30,Samsung,2019-07-26,29,07,19
9955,7282,"Value for money
",4.0,23 July 2019,Colour: Gradation BlackSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-23,29,07,19
9956,7296,"🤘
",4.0,21 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-21,29,07,19
9957,7306,"Fine and fit
",4.0,25 July 2019,Colour: Gradation BlackSize: 6+128 GB,Samsung Galaxy M30,Samsung,2019-07-25,29,07,19
9958,7307,"Fine product
",4.0,25 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-25,29,07,19
9959,7317,"Very good
",4.0,24 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-24,29,07,19
9960,7318,"Good
",4.0,22 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-22,29,07,19
9961,7337,"Value  for money
",4.0,22 July 2019,Colour: Gradation BlackSize: 6+128 GB,Samsung Galaxy M30,Samsung,2019-07-22,29,07,19
9962,7356,"Full paisa vasul
",4.0,23 July 2019,Colour: Gradation BlackSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-23,29,07,19
9963,7357,"Superb
",4.0,23 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-23,29,07,19
9964,7358,"My M30
",4.0,23 July 2019,Colour: Gradation BlueSize: 6+128 GB,Samsung Galaxy M30,Samsung,2019-07-23,29,07,19
9965,7377,"Samsung m30
",4.0,26 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-26,29,07,19
9966,7378,"Average
",4.0,22 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-22,29,07,19
9967,7392,"Overall nice phone.
",4.0,26 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-26,29,07,19
9968,7402,"Good
",4.0,26 July 2019,Colour: Gradation BlackSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-26,29,07,19
9969,7403,"Nice
",4.0,24 July 2019,Colour: Gradation BlackSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-24,29,07,19
9970,7422,"All rounder
",4.0,24 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-24,29,07,19
9971,7491,"Good
",4.0,26 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-26,29,07,19
9972,7492,"Nice
",4.0,21 July 2019,Colour: Gradation BlackSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-21,29,07,19
9973,7493,"Worth for money
",4.0,21 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-21,29,07,19
9974,7504,"Good phone....
",4.0,23 July 2019,Colour: Gradation BlackSize: 6+128 GB,Samsung Galaxy M30,Samsung,2019-07-23,29,07,19
9975,7525,"very nice mobile
",4.0,24 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-24,29,07,19
9976,7534,"Thank you for samsung
",4.0,23 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-23,29,07,19
9977,7535,"Good
",4.0,21 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-21,29,07,19
9978,7555,"Camera
",4.0,22 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-22,29,07,19
9979,7556,"goood product
",4.0,21 July 2019,Colour: Gradation BlueSize: 6+128 GB,Samsung Galaxy M30,Samsung,2019-07-21,29,07,19
9980,7574,"Good
",4.0,23 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-23,29,07,19
9981,7603,"Bad in gaming
",4.0,24 July 2019,Colour: Gradation BlueSize: 6+128 GB,Samsung Galaxy M30,Samsung,2019-07-24,29,07,19
9982,7604,"Good
",4.0,23 July 2019,Colour: Gradation BlueSize: 6+128 GB,Samsung Galaxy M30,Samsung,2019-07-23,29,07,19
9983,7605,"Great mobile
",4.0,23 July 2019,Colour: Gradation BlackSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-23,29,07,19
9984,7606,"Good
",4.0,22 July 2019,Colour: Gradation BlackSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-22,29,07,19
9985,7627,"Good
",4.0,25 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-25,29,07,19
9986,7628,"No
",4.0,25 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-25,29,07,19
9987,7629,"Good
",4.0,23 July 2019,Colour: Gradation BlackSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-23,29,07,19
9988,7630,"Good
",4.0,22 July 2019,Colour: Gradation BlackSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-22,29,07,19
9989,7631,"Review
",4.0,22 July 2019,Colour: Gradation BlueSize: 6+128 GB,Samsung Galaxy M30,Samsung,2019-07-22,29,07,19
9990,7632,"Like
",4.0,21 July 2019,Colour: Gradation BlackSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-21,29,07,19
9991,7671,"Good
",4.0,24 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-24,29,07,19
9992,7692,"Good
",4.0,24 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-24,29,07,19
9993,7693,"good
",4.0,22 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-22,29,07,19
9994,7723,"Nice phone
",4.0,22 July 2019,Colour: Gradation BlackSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-22,29,07,19
9995,7724,"Nice
",4.0,21 July 2019,Colour: Gradation BlackSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-21,29,07,19
9996,7725,"Good
",4.0,24 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-24,29,07,19
9997,7726,"Good enough for this price as Samsung mobile
",4.0,24 July 2019,Colour: Gradation BlueSize: 6+128 GB,Samsung Galaxy M30,Samsung,2019-07-24,29,07,19
9998,7727,"Good mobile ...!!
",4.0,23 July 2019,Colour: Gradation BlueSize: 6+128 GB,Samsung Galaxy M30,Samsung,2019-07-23,29,07,19
9999,7764,"Ok
",4.0,25 July 2019,Colour: Gradation BlueSize: 6+128 GB,Samsung Galaxy M30,Samsung,2019-07-25,29,07,19
10000,7796,"Battery is good but camera and fingerprint is not good
",4.0,26 July 2019,Colour: Gradation BlueSize: 6+128 GB,Samsung Galaxy M30,Samsung,2019-07-26,29,07,19
10001,7797,"Superb
",4.0,23 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-23,29,07,19
10002,7817,"Hanging
",4.0,23 July 2019,Colour: Gradation BlackSize: 6+128 GB,Samsung Galaxy M30,Samsung,2019-07-23,29,07,19
10003,7832,"Go 4 It
",4.0,23 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-23,29,07,19
10004,7850,"product is good
",4.0,22 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-22,29,07,19
10005,7891,"Ok
",4.0,25 July 2019,Colour: Gradation BlueSize: 6+128 GB,Samsung Galaxy M30,Samsung,2019-07-25,29,07,19
10006,7892,"Good mobile
",4.0,24 July 2019,Colour: Gradation BlackSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-24,29,07,19
10007,7893,"Good
",4.0,22 July 2019,Colour: Gradation BlueSize: 6+128 GB,Samsung Galaxy M30,Samsung,2019-07-22,29,07,19
10008,7907,"😃😃
",4.0,23 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-23,29,07,19
10009,7926,"Its really good
",4.0,24 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-24,29,07,19
10010,7927,"Good product
",4.0,21 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-21,29,07,19
10011,7946,"Good
",4.0,21 July 2019,Colour: Gradation BlackSize: 6+128 GB,Samsung Galaxy M30,Samsung,2019-07-21,29,07,19
10012,7952,"Good
",4.0,24 July 2019,Colour: Gradation BlackSize: 6+128 GB,Samsung Galaxy M30,Samsung,2019-07-24,29,07,19
10013,7957,"Good product
",4.0,23 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-23,29,07,19
10014,7958,"Biometrics of this mobile is very slow.
",4.0,22 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-22,29,07,19
10015,7959,"Nice phone from Samsung brand
",4.0,21 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-21,29,07,19
10016,7999,"Good
",4.0,26 July 2019,Colour: Gradation BlackSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-26,29,07,19
10017,8000,"Vishnumaniraj
",4.0,25 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-25,29,07,19
10018,8001,"Nice
",4.0,25 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-25,29,07,19
10019,8002,"Good
",4.0,22 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-22,29,07,19
10020,8003,"Good phone under this budget
",4.0,21 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-21,29,07,19
10021,8070,"Mobike
",4.0,21 July 2019,Colour: Gradation BlackSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-21,29,07,19
10022,8104,"Nice
",4.0,22 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-22,29,07,19
10023,8111,"Good
",4.0,23 July 2019,Colour: Gradation BlackSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-23,29,07,19
10024,8142,"Ok
",4.0,25 July 2019,Colour: Gradation BlackSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-25,29,07,19
10025,8143,"Gd quality
",4.0,21 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-21,29,07,19
10026,8160,"Nice product
",4.0,26 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-26,29,07,19
10027,8161,"Superb
",4.0,22 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-22,29,07,19
10028,8195,"Nice
",4.0,24 July 2019,Colour: Gradation BlueSize: 6+128 GB,Samsung Galaxy M30,Samsung,2019-07-24,29,07,19
10029,8206,"Average mobile
",4.0,26 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-26,29,07,19
10030,8207,"bakwash
",4.0,25 July 2019,Colour: Gradation BlackSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-25,29,07,19
10031,8234,"Good
",4.0,23 July 2019,Colour: Gradation BlackSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-23,29,07,19
10032,8254,"Super
",4.0,24 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-24,29,07,19
10033,8278,"Good
",4.0,26 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-26,29,07,19
10034,8279,"Super
",4.0,26 July 2019,Colour: Gradation BlackSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-26,29,07,19
10035,8280,"Great phone but I suggest a30 or m40 would be better due to the camera quality
",4.0,24 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-24,29,07,19
10036,8281,"Good
",4.0,24 July 2019,Colour: Gradation BlueSize: 6+128 GB,Samsung Galaxy M30,Samsung,2019-07-24,29,07,19
10037,8282,"Nice
",4.0,24 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-24,29,07,19
10038,8283,"Nice and good
",4.0,24 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-24,29,07,19
10039,8284,"Good phone
",4.0,24 July 2019,Colour: Gradation BlackSize: 6+128 GB,Samsung Galaxy M30,Samsung,2019-07-24,29,07,19
10040,8285,"Good
",4.0,22 July 2019,Colour: Gradation BlackSize: 6+128 GB,Samsung Galaxy M30,Samsung,2019-07-22,29,07,19
10041,8286,"Overall best smart phone.
",4.0,22 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-22,29,07,19
10042,8287,"Good
",4.0,22 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-22,29,07,19
10043,8288,"very good product
",4.0,21 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-21,29,07,19
10044,8409,"Hii
",4.0,21 July 2019,Colour: Gradation BlackSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-21,29,07,19
10045,8418,"Good product by Samsung middle range
",4.0,22 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-22,29,07,19
10046,8420,"Ok
",4.0,25 July 2019,Colour: Gradation BlackSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-25,29,07,19
10047,8421,"Hello
",4.0,24 July 2019,Colour: Gradation BlueSize: 6+128 GB,Samsung Galaxy M30,Samsung,2019-07-24,29,07,19
10048,8422,"Good mobile
",4.0,23 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-23,29,07,19
10049,8423,"3.9
",4.0,23 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-23,29,07,19
10050,8424,"👍
",4.0,22 July 2019,Colour: Gradation BlackSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-22,29,07,19
10051,8425,"3
",4.0,21 July 2019,Colour: Gradation BlackSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-21,29,07,19
10052,8470,"Not a good choice for selfies lovers
",4.0,24 July 2019,Colour: Gradation BlueSize: 6+128 GB,Samsung Galaxy M30,Samsung,2019-07-24,29,07,19
10053,8489,"Samsung
",4.0,26 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-26,29,07,19
10054,8506,"Good
",4.0,25 July 2019,Colour: Gradation BlackSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-25,29,07,19
10055,8567,"Galaxy M30
",4.0,21 July 2019,Colour: Gradation BlackSize: 6+128 GB,Samsung Galaxy M30,Samsung,2019-07-21,29,07,19
10056,8595,"Average
",4.0,24 July 2019,Colour: Gradation BlackSize: 6+128 GB,Samsung Galaxy M30,Samsung,2019-07-24,29,07,19
10057,8603,"Great Phone
",4.0,22 July 2019,Colour: Gradation BlackSize: 6+128 GB,Samsung Galaxy M30,Samsung,2019-07-22,29,07,19
10058,8609,"All good except one...
",4.0,24 July 2019,Colour: Gradation BlueSize: 6+128 GB,Samsung Galaxy M30,Samsung,2019-07-24,29,07,19
10059,8611,"Good
",4.0,23 July 2019,Colour: Gradation BlackSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-23,29,07,19
10060,8628,"Good one for its price
",4.0,26 July 2019,Colour: Gradation BlackSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-26,29,07,19
10061,8629,"Good
",4.0,22 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-22,29,07,19
10062,8634,"Good pro
",4.0,21 July 2019,Colour: Gradation BlackSize: 6+128 GB,Samsung Galaxy M30,Samsung,2019-07-21,29,07,19
10063,8648,"Good product
",4.0,21 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-21,29,07,19
10064,8660,"Very nice product
",4.0,22 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-22,29,07,19
10065,8674,"Could have been better
",4.0,26 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-26,29,07,19
10066,8680,"Good
",4.0,21 July 2019,Colour: Gradation BlackSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-21,29,07,19
10067,8682,"Ok
",4.0,26 July 2019,Colour: Gradation BlackSize: 6+128 GB,Samsung Galaxy M30,Samsung,2019-07-26,29,07,19
10068,8685,"Good
",4.0,24 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-24,29,07,19
10069,9088,"Good product
",4.0,27 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-27,29,07,19
10070,9089,"Nice mobile at an economy price
",4.0,27 July 2019,Colour: Gradation BlackSize: 6+128 GB,Samsung Galaxy M30,Samsung,2019-07-27,29,07,19
10071,9090,"Good
",4.0,27 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-27,29,07,19
10072,9091,"Satisfied
",4.0,27 July 2019,Colour: Gradation BlackSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-27,29,07,19
10073,9092,"Average
",4.0,27 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-27,29,07,19
10074,9093,"4 out of 5
",4.0,27 July 2019,Colour: Gradation BlueSize: 6+128 GB,Samsung Galaxy M30,Samsung,2019-07-27,29,07,19
10075,9094,"nice
",4.0,27 July 2019,Colour: Gradation BlueSize: 6+128 GB,Samsung Galaxy M30,Samsung,2019-07-27,29,07,19
10076,9095,"Good quality for this price
",4.0,27 July 2019,Colour: Gradation BlueSize: 6+128 GB,Samsung Galaxy M30,Samsung,2019-07-27,29,07,19
10077,9096,"Good
",4.0,27 July 2019,Colour: Gradation BlackSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-27,29,07,19
10078,9097,"Battery backup is good
",4.0,27 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-27,29,07,19
10079,9098,"Overall GOOD Device
",4.0,27 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-27,29,07,19
10080,9099,"Nice
",4.0,27 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-27,29,07,19
10081,9100,"Awesome
",4.0,27 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-27,29,07,19
10082,9101,"Hi
",4.0,27 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-27,29,07,19
10083,9102,"Samsung M30
",4.0,27 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-27,29,07,19
10084,9103,"Good to use. Hasselfree.
",4.0,27 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-27,29,07,19
10085,9104,"🥰🥰🥰🥰
",4.0,27 July 2019,Colour: Gradation BlackSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-27,29,07,19
10086,9105,"It's good phone
",4.0,27 July 2019,Colour: Gradation BlueSize: 6+128 GB,Samsung Galaxy M30,Samsung,2019-07-27,29,07,19
10087,9106,"Awesome product from Samsung.
",4.0,27 July 2019,Colour: Gradation BlackSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-27,29,07,19
10088,9107,"Good
",4.0,27 July 2019,Colour: Gradation BlueSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-27,29,07,19
10089,9108,"Nice product
",4.0,27 July 2019,Colour: Gradation BlackSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-27,29,07,19
10090,9109,"GOOD PURCHASE
",4.0,27 July 2019,Colour: Gradation BlackSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-27,29,07,19
10091,9110,"good phone
",4.0,27 July 2019,Colour: Gradation BlackSize: 4+64 GB,Samsung Galaxy M30,Samsung,2019-07-27,29,07,19
